UserID,UserName,Age,Gender,Email,total_courses_enrolled,unique_categories_count,avg_courses_per_category,active_span_days,enrollment_frequency_days,avg_course_duration,preferred_category,preferred_level,avg_course_rating_enrolled,paid_course_ratio,prop_beginner,prop_intermediate,prop_advanced,total_spending,avg_spending_per_course,diversity_score,category_entropy,learning_depth_index,cat_prop_Artificial_Intelligence,cat_prop_Business,cat_prop_Cybersecurity,cat_prop_Data_Science,cat_prop_Design,cat_prop_Digital_Marketing,cat_prop_Finance,cat_prop_Machine_Learning,cat_prop_Marketing,cat_prop_Programming,cat_prop_Project_Management,cat_prop_Web_Development,gender_binary,cluster_label,pca_x,pca_y,pca_z,persona_title
U00144,rodgerspaul,24,Female,amy66@hotmail.com,13,7,1.8571428571428572,351,29.25,22.48923076923077,Finance,Intermediate,3.173076923076923,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.38461538461538464,953.6700000000001,73.35923076923078,0.5833333333333334,2.719294515568114,1.2307692307692308,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,3,4.728033209219531,0.7334949438279755,-0.7856947205076857,Career Up-skillers & Power Learners
U00145,shawnbrown,23,Female,amandasingh@yahoo.com,1,1,1.0,0,0.0,42.59,Cybersecurity,Beginner,4.94,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.6509068133788,-2.175494014949315,-2.0062726202403596,Foundational & Budget Learners
U00146,ihernandez,30,Female,rgarcia@outlook.com,1,1,1.0,0,0.0,1.46,Digital Marketing,Beginner,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5327899281891189,-2.3369716379321583,-1.0012409907501763,Foundational & Budget Learners
U00147,patricklaura,30,Male,barbarapatterson@yahoo.com,12,9,1.3333333333333333,326,29.636363636363637,23.798333333333332,Design,Beginner,3.0775,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,1195.6799999999998,99.63999999999999,0.75,3.084962487736901,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,3,4.521546271039026,-0.031166331205103256,-0.5665773593534066,Career Up-skillers & Power Learners
U00148,andersenmichael,35,Female,rsmith@outlook.com,1,1,1.0,0,0.0,9.71,Data Science,Intermediate,3.02,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.644777245465844,-0.46537508897068425,-0.9129059282601281,Intermediate Skill Builders
U00149,jacksonanthony,17,Female,yspencer@gmail.com,10,8,1.25,320,35.55555555555556,20.456,Artificial Intelligence,Advanced,3.303,0.2,0.3,0.3,0.4,906.41,90.64099999999999,0.6666666666666666,2.921928083345802,1.1,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,3,3.744188873143869,0.35261962001934755,-0.5303049260990225,Career Up-skillers & Power Learners
U00150,nsmith,25,Male,zjefferson@gmail.com,2,2,1.0,71,71.0,31.494999999999997,Cybersecurity,Advanced,3.245,0.0,0.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.99999999711461,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2,-0.7547582574086932,1.4427338843097355,-1.5925592244926476,Intermediate Skill Builders
U00151,johnjohnson,16,Female,heathrodney@hotmail.com,1,1,1.0,0,0.0,1.46,Digital Marketing,Beginner,4.44,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.525271588024062,-2.239641881070329,-0.9093905475848699,Foundational & Budget Learners
U00152,hhill,19,Female,keith03@outlook.com,12,9,1.3333333333333333,344,31.272727272727273,27.835833333333337,Cybersecurity,Beginner,3.296666666666667,0.4166666666666667,0.5,0.3333333333333333,0.16666666666666666,1368.9199999999998,114.07666666666665,0.75,3.084962487736901,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,3,4.784518843716622,-0.6105919275968474,-0.18786089847527676,Career Up-skillers & Power Learners
U00153,scottgilbert,35,Male,sextondillon@yahoo.com,2,2,1.0,298,298.0,21.82,Web Development,Advanced,2.575,0.5,0.5,0.0,0.5,37.89,18.945,0.16666666666666666,0.99999999711461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0,0.5873235501850532,-0.009144808110560567,-0.47111853548944516,Foundational & Budget Learners
U00154,jessicabailey,29,Male,colleen99@outlook.com,1,1,1.0,0,0.0,9.4,Artificial Intelligence,Beginner,1.2,1.0,1.0,0.0,0.0,248.1,248.1,0.08333333333333333,-1.4426951595367387e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.934730706355302,-2.900232833150131,3.2267489534235434,Foundational & Budget Learners
U00155,browningstephanie,27,Male,cindy51@gmail.com,2,2,1.0,120,120.0,41.7,Finance,Intermediate,3.71,0.0,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.99999999711461,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0,-0.43119429122321346,-0.8669285885766881,-1.873275616576373,Foundational & Budget Learners
U00156,phill,17,Male,natalie68@outlook.com,1,1,1.0,0,0.0,6.36,Finance,Advanced,1.59,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.7118690910826824,2.1207231320941524,-0.1470199505735047,Advanced Domain Specialists
U00157,derek60,32,Female,dhall@hotmail.com,2,2,1.0,225,225.0,24.705,Digital Marketing,Advanced,2.53,0.5,0.0,0.5,0.5,212.39,106.195,0.16666666666666666,0.99999999711461,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3123474852632885,0.9707152432409739,-0.054365892706148715,Advanced Domain Specialists
U00158,nicholas56,35,Female,lisa06@yahoo.com,1,1,1.0,0,0.0,28.68,Programming,Beginner,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-1.4861721390442915,-2.7482735912657104,-1.068763058154353,Foundational & Budget Learners
U00159,rodriguezraymond,16,Male,richardsonwilliam@yahoo.com,2,2,1.0,38,38.0,42.785,Finance,Beginner,2.1,0.5,0.5,0.5,0.0,53.86,26.93,0.16666666666666666,0.99999999711461,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2,-0.707546188361678,-0.7073814653284667,-0.7541657851211431,Intermediate Skill Builders
U00160,kingspencer,28,Female,gillvalerie@yahoo.com,1,1,1.0,0,0.0,12.13,Project Management,Beginner,1.51,1.0,1.0,0.0,0.0,327.99,327.99,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,-0.9318293948670878,-2.5887538851931766,3.330323604583521,Foundational & Budget Learners
U00161,lawrence17,25,Female,tstone@outlook.com,11,7,1.5714285714285714,332,33.2,31.152727272727272,Data Science,Advanced,2.897272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.45454545454545453,605.6,55.054545454545455,0.5833333333333334,2.7321588812657045,1.1818181818181819,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,3,3.7972628298326496,0.6918680755118702,-0.7427369963057235,Career Up-skillers & Power Learners
U00162,charlesayala,26,Male,kmyers@gmail.com,1,1,1.0,0,0.0,6.36,Finance,Advanced,1.59,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.716702309760219,2.058154002682976,-0.2060666640369159,Advanced Domain Specialists
U00163,clinejacqueline,32,Female,johnsonshelly@hotmail.com,1,1,1.0,0,0.0,33.93,Project Management,Intermediate,3.45,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-1.6193254773758514,-0.5630414660126899,-0.38190908906089444,Intermediate Skill Builders
U00164,james63,32,Male,jessica46@outlook.com,2,1,2.0,119,119.0,28.5,Machine Learning,Advanced,3.2700000000000005,0.0,0.0,0.5,0.5,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.3228811644068808,1.5134037118801387,-1.6020005982042167,Advanced Domain Specialists
U00165,wcarroll,30,Male,angela19@hotmail.com,4,4,1.0,124,41.333333333333336,35.93,Design,Intermediate,2.995,0.75,0.25,0.5,0.25,419.82000000000005,104.95500000000001,0.3333333333333333,1.9999999942292197,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,2,0.8503890544840932,0.08149811748805619,0.249178786743407,Intermediate Skill Builders
U00166,campbellkelsey,33,Male,hinesjoshua@gmail.com,15,9,1.6666666666666667,342,24.428571428571427,34.38466666666667,Machine Learning,Intermediate,3.1886666666666668,0.13333333333333333,0.3333333333333333,0.4,0.26666666666666666,248.88,16.592,0.75,3.0565647491466987,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,1.0,3,4.469200253089085,0.21586221616083903,-1.7915362345791948,Career Up-skillers & Power Learners
U00167,rogersjohn,31,Female,jonathan94@hotmail.com,1,1,1.0,0,0.0,42.59,Cybersecurity,Beginner,4.94,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.6552030077588327,-2.231111018870361,-2.0587585877633914,Foundational & Budget Learners
U00168,gillespiekimberly,24,Female,michael38@outlook.com,1,1,1.0,0,0.0,11.31,Business,Intermediate,2.69,1.0,0.0,1.0,0.0,326.02,326.02,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.0683015924028798,-0.027663940694426403,3.28683298432527,Intermediate Skill Builders
U00169,vasquezjohn,24,Male,youngmaurice@yahoo.com,13,11,1.1818181818181819,304,25.333333333333332,27.686153846153847,Finance,Advanced,2.6369230769230763,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.38461538461538464,567.16,43.62769230769231,0.9166666666666666,3.39274739457914,1.0769230769230769,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,1.0,3,4.20166254802558,0.6232405751413275,-0.9461569335101446,Career Up-skillers & Power Learners
U00170,millerdavid,34,Female,mark06@hotmail.com,3,3,1.0,175,87.5,28.396666666666665,Project Management,Beginner,2.72,0.0,1.0,0.0,0.0,0.0,0.0,0.25,1.584962496393071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.31121420735408817,-2.106653072927707,-1.209133188508362,Foundational & Budget Learners
U00171,egardner,24,Male,obrienmolly@outlook.com,2,1,2.0,97,97.0,24.84,Project Management,Beginner,4.0649999999999995,0.0,0.5,0.5,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.3870187808847439,-1.3646566628113455,-0.6150078053477164,Foundational & Budget Learners
U00172,nglass,35,Female,charleshernandez@hotmail.com,1,1,1.0,0,0.0,47.7,Machine Learning,Intermediate,4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-1.7333287828642043,0.056531894680564826,-2.149254663472188,Intermediate Skill Builders
U00173,fernando38,31,Male,patriciagarcia@gmail.com,14,10,1.4,325,25.0,31.19285714285714,Marketing,Intermediate,3.197857142857143,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.14285714285714285,1094.82,78.20142857142856,0.8333333333333334,3.2359263362020823,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,3,4.925912260644104,-0.44455464724940036,-0.9557820850794861,Career Up-skillers & Power Learners
U00174,michelle60,29,Male,sgriffith@yahoo.com,1,1,1.0,0,0.0,22.89,Digital Marketing,Advanced,3.15,1.0,0.0,0.0,1.0,212.39,212.39,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.2874475273441945,1.5937080010102738,2.0865732951576157,Advanced Domain Specialists
U00175,xlambert,32,Female,leonardlisa@gmail.com,2,2,1.0,279,279.0,18.115,Programming,Beginner,2.915,0.5,1.0,0.0,0.0,490.9,245.45,0.16666666666666666,0.99999999711461,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,1.1369392093049857,-2.9456526025599965,0.9622446024688119,Foundational & Budget Learners
U00176,gary81,34,Male,jameshartman@hotmail.com,1,1,1.0,0,0.0,15.75,Project Management,Beginner,4.68,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,-1.5164045925157115,-2.5811832914272306,-0.28934990758417206,Foundational & Budget Learners
U00177,torreschristine,29,Female,adriana95@yahoo.com,14,9,1.5555555555555556,274,21.076923076923077,27.13785714285714,Finance,Beginner,3.023571428571429,0.5,0.5,0.2857142857142857,0.21428571428571427,1526.5399999999997,109.03857142857142,0.75,3.039148658918815,0.7142857142857143,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,3,5.151594217979739,-0.5278547666263653,-0.2867385762139934,Career Up-skillers & Power Learners
U00178,gonzaleslisa,20,Male,robertspencer@outlook.com,14,10,1.4,279,21.46153846153846,26.851428571428574,Data Science,Intermediate,3.5400000000000005,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.2857142857142857,236.72000000000003,16.90857142857143,0.8333333333333334,3.182005800333263,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,1.0,3,4.011510551159767,0.07952605656373794,-1.4221689736633483,Career Up-skillers & Power Learners
U00179,mariaavila,34,Male,tpineda@outlook.com,2,2,1.0,83,83.0,37.25,Business,Advanced,2.685,0.5,0.0,0.5,0.5,487.92,243.96,0.16666666666666666,0.99999999711461,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1,-0.08708732901642859,1.2382239905808183,1.2716709228544285,Advanced Domain Specialists
U00180,xglenn,26,Female,bruce16@hotmail.com,1,1,1.0,0,0.0,47.7,Machine Learning,Intermediate,4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-1.7284955641866677,0.11910102409174096,-2.0902079500087765,Intermediate Skill Builders
U00181,stephanie98,32,Female,angela26@yahoo.com,1,1,1.0,0,0.0,48.32,Data Science,Beginner,3.74,1.0,1.0,0.0,0.0,299.57,299.57,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0536554420937414,-2.7616596984451705,1.4094536744672785,Foundational & Budget Learners
U00182,nancyibarra,28,Female,rmadden@gmail.com,1,1,1.0,0,0.0,34.83,Finance,Intermediate,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.7041221224716017,-0.46234830854196995,-1.8114175240155728,Intermediate Skill Builders
U00183,christopherhall,33,Male,virginia17@outlook.com,1,1,1.0,0,0.0,47.7,Machine Learning,Intermediate,4.73,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,-1.7422750373272826,0.08579270299276655,-2.1213997020975417,Intermediate Skill Builders
U00184,kroth,28,Male,nrhodes@hotmail.com,1,1,1.0,0,0.0,16.74,Cybersecurity,Advanced,2.38,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.7735527635329549,2.153222002975694,-0.5505702730259051,Advanced Domain Specialists
U00185,jwalls,27,Male,carrillomichael@outlook.com,1,1,1.0,0,0.0,43.95,Web Development,Advanced,4.74,1.0,0.0,0.0,1.0,57.32,57.32,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,-1.530836243023461,2.150754277923277,0.7542516461137527,Advanced Domain Specialists
U00186,alexbrown,28,Female,nortonlisa@outlook.com,2,2,1.0,102,102.0,22.62,Business,Intermediate,3.0700000000000003,0.5,0.0,1.0,0.0,326.02,163.01,0.16666666666666666,0.99999999711461,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,-0.0740455146184863,-0.18523441108808192,1.258014533435066,Intermediate Skill Builders
U00187,taylor05,18,Male,staceygiles@hotmail.com,1,1,1.0,0,0.0,11.0,Programming,Beginner,4.74,1.0,1.0,0.0,0.0,472.28,472.28,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,-0.7477001451716573,-3.6600297297647106,2.3437135802806752,Foundational & Budget Learners
U00188,robertsedward,18,Male,wschmidt@gmail.com,1,1,1.0,0,0.0,2.87,Design,Advanced,1.52,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.7456973019367241,3.1635678470451185,0.19034129759040186,Advanced Domain Specialists
U00189,latoya45,18,Male,normangabriela@hotmail.com,1,1,1.0,0,0.0,6.36,Finance,Advanced,1.59,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.7124061153801866,2.1137710066040216,-0.15358069651388373,Advanced Domain Specialists
U00190,hroberts,25,Female,hcabrera@yahoo.com,1,1,1.0,0,0.0,36.01,Business,Advanced,3.64,1.0,0.0,0.0,1.0,487.92,487.92,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.9232148020906329,1.883119920937758,4.344345060483879,Advanced Domain Specialists
U00191,foleypaul,34,Male,jeremycole@gmail.com,12,8,1.5,310,28.181818181818183,25.775000000000002,Project Management,Beginner,3.955833333333333,0.5,0.4166666666666667,0.3333333333333333,0.25,2258.7,188.225,0.6666666666666666,2.855388530665974,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.25,0.0,1.0,3,5.405702637455986,-0.6046586769755398,0.5868788683753056,Career Up-skillers & Power Learners
U00192,nathanieldorsey,17,Male,briannarichardson@yahoo.com,14,9,1.5555555555555556,318,24.46153846153846,30.532142857142855,Web Development,Beginner,3.4407142857142854,0.21428571428571427,0.5,0.21428571428571427,0.2857142857142857,680.0699999999999,48.576428571428565,0.75,3.039148658918815,0.7857142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,1.0,3,4.542304425105203,-0.07004041028775655,-1.0726798115986402,Career Up-skillers & Power Learners
U00193,stevenjames,33,Male,carriedrake@yahoo.com,1,1,1.0,0,0.0,29.37,Marketing,Advanced,4.79,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-1.7425397472507826,2.554679243178567,-1.434440474150106,Advanced Domain Specialists
U00194,carolynpage,35,Male,jacksonandrew@outlook.com,1,1,1.0,0,0.0,9.71,Data Science,Intermediate,3.02,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,-1.6547975485239304,-0.4500185316387437,-0.8981724587662397,Intermediate Skill Builders
U00195,stewartlisa,15,Male,powens@outlook.com,1,1,1.0,0,0.0,3.42,Project Management,Advanced,1.23,1.0,0.0,0.0,1.0,346.71,346.71,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-1.0441228437865435,1.5669111579159873,4.368341372219003,Advanced Domain Specialists
U00196,susan34,23,Female,alexandragreen@outlook.com,1,1,1.0,0,0.0,47.44,Cybersecurity,Intermediate,1.35,1.0,0.0,1.0,0.0,394.26,394.26,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.1046285849268087,-0.37115062070673777,1.79727678660707,Intermediate Skill Builders
U00197,parksderek,35,Female,michaelwallace@hotmail.com,1,1,1.0,0,0.0,1.2,Data Science,Intermediate,3.6,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.6402932702612942,-0.5460128245655378,-0.9082007521817631,Intermediate Skill Builders
U00198,brian71,30,Female,lewismargaret@hotmail.com,12,7,1.7142857142857142,292,26.545454545454547,29.676666666666666,Finance,Beginner,3.2741666666666664,0.3333333333333333,0.5,0.25,0.25,1242.34,103.52833333333332,0.5833333333333334,2.688721865442002,0.75,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,3,4.542468084427734,-0.4828540690298247,-0.49485446056766497,Career Up-skillers & Power Learners
U00199,millerstephanie,24,Female,davisjeremy@gmail.com,1,1,1.0,0,0.0,37.7,Programming,Intermediate,2.43,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-1.5966526941166599,-0.9634047064804334,-1.396564729335178,Intermediate Skill Builders
U00200,ronald67,32,Male,bobbymurphy@outlook.com,4,3,1.3333333333333333,330,110.0,21.25,Design,Advanced,3.465,0.5,0.0,0.0,1.0,269.71,67.4275,0.25,1.4999999956719148,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1,1.4820532560063282,2.597710928077898,0.09181405082689088,Advanced Domain Specialists
U00201,yalvarado,16,Male,orosales@gmail.com,3,3,1.0,107,53.5,39.309999999999995,Design,Advanced,2.6766666666666663,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,691.88,230.62666666666667,0.25,1.584962496393071,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1,0.6940777764582364,0.09887345445101758,1.377272180316283,Advanced Domain Specialists
U00202,awilson,28,Female,harrisrichard@yahoo.com,1,1,1.0,0,0.0,19.53,Programming,Beginner,3.85,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-1.4855726924739807,-3.0350842239164804,-1.3659781695346283,Foundational & Budget Learners
U00203,samantha00,25,Female,ybyrd@yahoo.com,2,2,1.0,193,193.0,29.94,Web Development,Beginner,3.005,0.5,0.5,0.5,0.0,326.02,163.01,0.16666666666666666,0.99999999711461,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.3825776608749581,-0.6221144791964596,0.6158456466084242,Foundational & Budget Learners
U00204,loribates,28,Female,robertmitchell@gmail.com,1,1,1.0,0,0.0,6.36,Finance,Advanced,1.59,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,-1.4426951595367387e-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.707756055297141,2.0288931943707746,-0.23392162541156195,Advanced Domain Specialists
U00205,christinecampbell,32,Male,markmahoney@outlook.com,1,1,1.0,0,0.0,17.14,Project Management,Intermediate,4.84,1.0,0.0,1.0,0.0,342.61,342.61,0.08333333333333333,-1.4426951595367387e-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,-1.047459705786816,-1.190033937105068,2.650689528072872,Intermediate Skill Builders
